12.20663547,8.549540758,10.7969292,11.19263282,9.105047533,11.74458823,10.95708698,11.32158855,8.479905054,8.730174341,7.420056012,8.533311288,9.275324963,9.354661481,8.773901403,11.97483516,8.756299857,8.822801269,8.477493451,8.790404277,8.563032037,10.79447157,11.48443253,10.43345673,9.371889582,8.816993621,9.238861,10.66041529,10.79733583,7.684619259,8.892436297,11.05794652,9.819864638,12.20607963,7.387087012,9.833221143,8.855688339,7.913585007,8.325271729,9.227263426,8.339768619,7.913164974,8.334454225,9.700164537,7.459391407,7.621289013,8.58465275,10.15831035,8.243571915,9.124323626,11.99502457,9.760973721,9.528212984,9.904300106,9.681597804,9.189990136,7.834863018,8.496655115,8.597868975,8.869067585
9.615467855,8.931371983,9.520103679,9.446183278,9.708509039,8.392225545,9.089853677,8.876268885,9.090821669,8.687194677,9.759294066,9.690368282,9.718965997,10.2169297,9.868585091,9.65451008,9.992909645,9.361381175,10.93360605,9.474070988,9.589528325,9.187691573,5.989456054,9.848846877,11.23650792,9.822553345,9.538541501,8.935527344,9.49846662,10.23170144,10.43569118,5.991766774,5.987438969,8.86971818,8.159312052,9.496139996,10.45273683,8.020027173,9.472508431,9.811120145,10.06635534,5.951881577,10.44897772,9.840051936,10.09034432,9.08040531,9.74907628,10.15228313,9.030840083,6.047118955,9.455648225,11.10703056,9.581602364,11.60421461,9.77249984,5.956225182,11.27281055,9.605197403,11.15792507,10.52429081
6.262386126,10.66098365,8.881737222,6.275374577,7.946390489,6.718003163,6.996852709,9.744753525,9.630028363,6.274974474,7.153672154,6.318520041,6.558056213,8.671612683,9.905698098,6.334140464,10.01881884,6.210701591,6.425192341,6.243980238,9.970957243,9.21035326,6.300321206,6.272099744,6.321768216,8.786886096,6.275025023,9.490278493,6.251614533,6.180910147,9.160177431,6.349852569,6.157411895,6.374569572,6.41635527,9.798667764,9.385678002,6.882639118,7.629264392,6.363412516,6.47411694,8.399884245,7.072102732,8.916097748,10.44100365,6.397281423,10.6454642,6.295518193,10.04394522,6.831493644,6.4617671,6.265139638,6.192215061,6.247129038,6.266674454,10.12955331,6.441634825,6.82721757,6.231502013,6.567119215
6.048586453,6.094878562,7.733863567,6.093882714,8.184556897,7.881586489,8.451286619,6.187889144,7.894852306,6.968743008,6.060450499,8.857990762,8.802731132,7.636153357,8.691406017,6.083435712,6.070778406,6.282142372,6.870975973,8.675198603,8.112673185,6.183396506,6.109268848,6.288165752,6.380838106,6.394062643,6.058410687,8.221158987,5.95647329,6.044463196,6.941404855,6.170911734,6.224077935,9.615158425,5.920827612,6.191083214,8.746745247,8.975648564,6.82368961,7.684122049,6.204149321,6.796315388,6.118162869,7.457846783,6.007925558,6.434357014,6.176736831,8.125073723,9.436651147,6.279344103,6.092902423,9.136368268,9.402530019,6.080293709,6.06618995,6.177742561,9.135332261,6.516708545,8.598198737,8.33804197
6.573969364,8.786541006,8.244063746,6.857114154,9.788898461,9.99206717,11.54711654,7.280049121,8.072044827,9.743024088,9.843794995,9.724820133,8.908172445,11.1426848,12.31833298,6.621625593,9.212158949,10.95298622,11.93781036,11.69709386,6.289225778,9.389712565,9.600952412,10.12575388,11.6985414,9.831887563,10.88935282,7.613161453,8.633733427,8.328220737,8.93055245,7.851033118,11.14483312,6.733453571,9.88589025,7.822763587,10.84886414,11.35012412,8.119247201,9.025352519,9.492444824,11.44497014,10.82263546,6.884437607,10.43581694,8.042330062,9.705371823,8.778841585,7.315108264,7.9300021,7.604527029,11.50250127,6.861063661,9.474342242,9.101825483,8.871504896,11.76981029,10.19815197,10.09463509,9.375812957
6.451151865,7.09479079,7.35533374,6.559314203,6.495760708,6.137160724,7.319676023,6.770911557,6.802148878,10.20095944,8.798404607,9.991066394,11.33691542,8.339162137,7.573989371,7.72107107,10.48037669,6.572932931,9.852065053,9.830523779,5.952738319,8.670979639,7.053050371,9.593362639,8.826303519,8.55397248,7.87882879,7.672431096,7.757007551,10.21342423,7.628489137,6.638398714,6.583721873,9.901985052,7.501983071,7.849503085,8.961667492,6.269089529,7.322071833,6.603433025,7.889863647,8.108015713,7.736503747,7.447698463,5.956190524,6.595545332,8.513971108,8.759247362,6.092909998,6.790700548,7.410447566,8.151897223,6.101052629,8.642631044,9.67286305,9.382431743,8.175831725,9.095721988,8.253218326,8.109766422
8.003986183,7.480815004,8.308220516,10.15876179,10.01508153,10.6802991,9.846641409,8.587183317,7.402556677,9.801082612,10.41213436,9.679848628,10.87733594,10.43552238,10.27830418,7.775889571,10.03734609,10.45194586,8.551256292,10.54854111,9.62219125,9.534327067,10.58900538,7.48591627,10.73299027,9.478490338,10.04148534,8.807331875,10.71369957,10.13869035,10.01025558,10.91712219,10.9138705,6.494143998,9.160120475,9.678160238,8.222243492,9.148389239,8.412771666,9.650851939,9.989688749,11.00104548,8.1937545,9.669673493,7.416831306,8.172829397,10.1058619,10.63938639,10.5728602,7.76553945,10.53529822,11.0161267,7.199300324,9.6909628,10.97723009,10.47101961,10.77683694,10.23745681,7.30593962,8.829211133
6.636346525,6.4984361,6.922205945,6.787107953,7.59633678,7.007651588,9.35835451,6.52908502,6.577630985,7.883387262,8.951506171,11.11168968,7.160486228,10.21928551,8.512183446,6.5895203,7.239308486,6.901625536,10.17739579,9.756624368,6.165707824,7.382508099,6.905771997,7.301288319,9.906637239,8.145118647,8.480341512,6.915619701,7.401995385,8.851036069,6.827338289,7.63205285,9.242187211,6.508146019,6.561742593,7.31869606,10.83338636,8.688224745,7.31727954,6.577853848,9.213655013,9.320118016,7.851801499,7.642257979,8.795224031,6.373876131,7.13342706,6.754399617,6.507331123,7.017490317,7.858462162,11.40008752,6.519241218,7.40708244,7.149222259,7.522852708,8.039125286,9.443260633,8.341347575,10.17219329
6.112384331,13.01118721,13.08127025,13.36047703,6.10247773,5.992260918,6.104569122,13.15139202,12.99627472,6.216888361,12.84565356,6.168919577,13.36299611,6.011337511,13.13132225,5.93189655,13.6355989,6.103623556,13.29151244,6.006056338,13.03835045,6.080288053,12.48940015,6.204331046,13.0376814,13.24108169,13.1067031,6.113712444,6.05829715,13.00792261,6.223845533,13.05067308,12.90496318,6.07313356,13.15341184,6.115215186,13.42930417,6.087043157,12.54514942,6.186742159,13.00765552,6.134234118,13.13351794,6.114860684,12.94938669,6.137805393,13.39756909,6.043575067,13.08147135,6.064270598,8.292221274,13.60543606,13.32854058,6.172722446,13.43987075,6.136509126,6.175406608,13.23216467,6.366644285,6.045704157
9.848712344,8.352919712,8.66984423,10.85411175,9.157460876,9.15874488,11.19543576,8.417146176,8.817436228,10.29629841,9.333744496,10.35356066,11.35005532,10.59244522,10.68535815,7.312043915,10.81180465,9.779711335,10.89960159,10.22007589,8.009910471,9.78729844,10.26611035,10.46959112,11.49005249,9.803083546,10.12456003,9.692170454,9.710922601,10.26399565,9.670516208,9.997625041,11.03417506,10.18307117,9.507850762,9.886238598,10.32766385,10.39913427,9.214171091,9.691479812,11.31467441,10.95013166,9.613321338,8.930608228,10.89371545,7.203016654,10.590843,6.714524125,7.268616885,8.50792413,9.745433227,10.22796284,7.565388783,11.24017638,7.762056448,9.574066909,10.96641458,10.3766989,11.81542777,10.42981512
